cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,stoichiometry_valid,concentration_valid,ligand_valid,physics_failure_prob,bandgap,plqy,emission_peak,particle_size,emission_fwhm,lifetime,stability_score,phase_purity,phase_label
1.159657,1.092509,216.815430,1.354063,0.169571,7.697349,2,True,False,True,0.300000,2.170651,0.210122,493.747192,6.135058,46.312008,11.218973,0.191111,0.848806,3
0.667247,0.680632,218.632568,0.515952,0.539936,8.386439,2,True,False,True,0.300000,2.288163,0.537084,533.879578,25.055941,29.785826,12.838460,0.402231,0.729237,0
3.000000,0.422971,155.058578,0.061749,0.648127,9.216160,1,False,False,True,0.600000,401161600.000000,0.914859,-40116158464.000000,2.378462,71.470001,23.016752,0.824529,0.751687,1
1.171011,0.660515,149.180038,0.246202,0.395052,14.620263,2,True,False,True,0.300000,2.191474,0.192086,583.524658,18.199934,36.200428,2.257582,0.619400,0.974596,3
1.398692,0.637236,101.930969,0.213034,0.843465,13.619824,1,True,False,True,0.300000,17.464025,0.975746,-1003.418884,2.055899,70.866478,28.154663,0.535397,0.645120,1
1.211057,1.004725,171.920197,1.119513,0.292762,17.732552,1,True,False,True,0.300000,2.299416,0.467222,513.787354,23.968519,33.603943,18.058260,0.829756,0.846497,0
3.000000,0.837670,169.442795,0.200565,0.711053,4.797789,0,False,False,True,0.600000,2.393522,0.441223,515.003601,9.749572,45.962372,8.186104,0.491462,0.769955,2
1.114928,1.419057,180.978073,0.101142,0.374658,32.678188,1,True,False,True,0.300000,2.289641,0.783706,509.069489,28.266308,42.690910,17.702726,0.809484,0.573656,0
3.000000,0.923274,202.819992,0.231321,0.691633,50.288483,0,False,False,True,0.600000,2.390273,0.583899,521.826599,7.877610,45.253429,1.994328,0.278931,0.500000,2
1.966093,1.546033,201.372925,1.500000,0.776660,59.527359,0,True,False,True,0.300000,2.299075,0.558957,535.032227,33.641926,36.843227,11.771699,0.577472,0.518793,0
0.683527,1.024187,125.259430,0.119408,0.228457,57.711330,0,True,False,True,0.300000,10.397238,0.949315,-274.696198,2.467521,66.495819,25.646406,0.824661,1.000000,1
1.036032,0.931118,220.773712,0.270134,0.363205,26.785158,0,True,False,True,0.300000,2.387392,0.155300,595.019897,21.283102,36.845650,2.383966,0.186172,0.761897,3
1.941797,2.000000,191.066650,0.315659,0.229130,17.192461,3,True,False,True,0.300000,2.301939,0.510141,532.234192,22.942022,32.546814,12.963493,0.768292,0.517526,0
0.613193,0.465497,158.013382,0.145592,0.280685,46.214611,1,True,True,True,0.000000,2.307684,0.644820,537.026184,27.061520,32.147003,16.430281,0.938113,0.911424,0
3.000000,0.902876,108.989876,0.807024,0.700187,36.390400,3,False,False,True,0.600000,2.307675,1.000000,509.289520,28.232038,35.171860,22.058519,0.703991,0.715916,0
1.219894,2.000000,185.367249,1.450351,0.214272,4.422267,1,True,False,True,0.300000,2.273652,0.150134,538.136108,6.384840,49.084743,9.385369,0.496876,0.800881,3
1.019015,0.633373,143.975632,0.084565,0.142289,43.171223,0,True,False,True,0.300000,2.290732,0.929356,528.936157,32.407230,31.455280,11.192442,0.997516,0.863275,0
2.485791,0.405155,106.056374,0.977808,0.201393,15.332418,1,False,False,True,0.600000,3976160.500000,1.000000,-397615328.000000,3.503122,53.571796,29.103317,0.571871,0.842671,1
2.492076,1.074532,179.879410,0.602518,1.500000,27.648203,0,True,False,True,0.300000,2.262273,0.253277,597.629822,12.172341,42.525627,8.671369,0.452774,1.000000,3
2.598078,1.488590,170.451157,0.054229,0.258803,10.507780,0,True,False,True,0.300000,2.182650,0.284429,498.446259,10.119881,38.993248,5.930727,0.549319,0.779196,3
2.005575,0.843286,250.000000,0.220941,0.175772,4.153987,1,True,False,True,0.300000,2.247833,0.671774,519.186646,11.644981,45.574310,7.010602,0.065510,0.916198,2
1.379897,1.089346,141.634232,1.454329,0.107442,5.581679,4,True,False,True,0.300000,2.180331,0.158401,465.074860,8.466487,47.938919,5.355470,0.590466,0.898368,3
0.900411,1.251910,178.008636,0.718035,0.035619,59.633209,0,True,False,True,0.300000,2.293355,0.569021,522.973450,27.809151,34.074654,14.379409,0.930114,0.692548,0
1.908657,0.730050,193.399826,0.248583,1.500000,41.529346,1,True,False,True,0.300000,2.338935,0.601326,493.316620,12.065875,41.401833,9.827627,0.446630,0.698769,2
2.427573,0.683602,205.069351,0.664904,0.252712,57.925625,0,False,False,True,0.600000,2.431117,0.864235,487.507202,21.900230,42.242336,8.125568,0.306613,0.524758,2
2.068643,1.314054,142.620224,0.093829,0.148777,17.897285,3,True,False,True,0.300000,2.213965,0.047783,531.123657,13.014779,39.675381,13.063653,0.591451,0.829225,3
1.953508,0.883887,144.790863,1.002432,1.367249,54.084755,4,True,False,True,0.300000,2.299613,0.911884,513.044617,32.859810,34.352230,14.817460,0.974496,0.907957,0
1.314824,1.042194,200.052078,0.342963,0.091407,42.088326,4,True,False,True,0.300000,2.306590,0.231929,485.492859,11.032595,39.644184,12.556623,0.406570,0.942343,3
1.439668,0.415682,131.143600,0.030483,0.141992,49.315304,0,False,False,True,0.600000,158.087616,0.914814,-15072.387695,3.079697,60.500267,23.632393,0.807976,0.655777,1
0.945829,1.283678,188.393173,0.014999,0.934582,46.390022,0,True,False,True,0.300000,2.312761,0.678946,530.890503,27.503691,33.851612,9.753601,0.773023,0.738456,0
0.811060,0.807183,149.452377,0.309831,0.062127,16.256041,0,True,False,True,0.300000,9.790382,0.895689,-232.509644,6.786698,38.381180,27.330872,0.854611,1.000000,1
3.000000,0.987120,99.470398,0.356426,1.077040,1.629137,0,False,False,True,0.600000,2.312934,0.137546,536.535034,6.264454,49.024117,9.568783,0.367061,0.607890,3
1.204082,1.227589,156.571442,0.806979,0.171971,33.372734,0,True,False,True,0.300000,2.298536,0.756608,530.649963,26.387247,34.975010,14.191826,1.000000,0.605982,0
2.253843,0.713117,235.717972,0.604001,1.133502,53.005260,0,False,False,True,0.600000,2.440242,0.479285,518.043396,13.400832,44.175697,9.504292,0.080505,0.781303,2
2.911551,0.755009,161.772964,0.302433,0.055152,35.847961,1,False,False,True,0.600000,445.682526,0.909012,-43805.503906,2.027560,68.704369,25.113068,0.743376,0.500000,1
2.912711,1.007264,218.034912,0.009864,1.140689,58.603065,4,True,False,True,0.300000,2.269575,0.765206,493.449066,10.954766,44.295574,6.274617,0.226635,0.905529,2
1.936994,1.235085,189.994400,0.182948,1.500000,39.101768,4,True,False,True,0.300000,2.303466,0.549119,531.247559,28.681801,31.426994,16.414030,0.632427,0.637326,0
1.769030,2.000000,118.283684,1.500000,0.679954,52.530857,1,True,False,True,0.300000,2.304262,1.000000,524.827148,31.667402,33.192856,16.171835,0.835000,0.820514,0
3.000000,1.344426,130.883224,0.167812,0.541677,5.687768,0,True,False,True,0.300000,2.164560,0.045444,531.782471,7.054977,42.251102,14.214902,0.544956,0.771665,3
1.848596,1.018976,80.000000,0.311470,0.602117,5.391037,3,True,False,True,0.300000,12.776174,0.887097,-530.072876,2.918968,59.409969,29.216900,0.384991,0.561485,1
1.246628,1.122532,168.082397,1.002652,0.150520,35.910362,3,True,False,True,0.300000,2.109493,0.087244,480.785675,6.368858,51.035572,2.996732,0.553356,0.875046,3
3.000000,2.000000,106.915009,1.500000,0.401352,38.092815,1,True,False,True,0.300000,10.789864,0.810640,-336.330200,2.344383,70.394539,21.660480,0.535201,0.569370,1
3.000000,0.995501,235.496429,0.756840,1.500000,11.961708,0,False,False,True,0.600000,2.277856,0.142595,539.418274,7.481941,46.218811,8.826844,0.211791,0.689942,3
0.944855,0.580586,193.194595,0.068057,1.224021,2.368593,4,True,True,True,0.000000,2.154913,0.138270,580.774475,7.739306,37.842678,9.474846,0.425968,0.636265,3
2.270777,0.364792,154.662338,0.795677,0.365525,15.039277,0,False,False,True,0.600000,2.004123,0.111677,458.350128,18.421043,36.981205,4.458940,0.524879,1.000000,3
2.521688,0.976649,204.946793,1.090571,0.162655,21.809402,0,True,False,True,0.300000,2.375549,0.813885,504.528229,14.810178,40.617435,6.959436,0.323717,0.878090,2
3.000000,1.951678,218.635345,0.099319,0.320333,52.970196,1,True,False,True,0.300000,2.305368,0.282535,544.638184,31.909121,37.488544,17.986837,0.312801,0.741838,0
0.934071,2.000000,223.884949,0.265020,0.337174,22.614311,3,False,False,True,0.600000,2.251663,0.023209,468.672302,10.385281,41.644249,4.247218,0.248494,0.839912,3
2.323658,0.932944,157.447281,0.967308,0.130883,36.126263,4,True,False,True,0.300000,2.640247,0.736793,537.971985,12.134681,43.492260,12.377764,0.630285,1.000000,2
1.735964,0.754243,141.916138,0.507033,0.142122,34.469090,3,True,False,True,0.300000,19.741936,0.906933,-1237.208008,2.489308,62.000191,23.372566,0.685545,0.777322,1
2.785005,1.235774,143.706848,0.969954,0.616741,29.252483,3,True,False,True,0.300000,2.364276,0.408944,512.181274,9.813503,48.395092,5.081536,0.659083,0.792077,2
1.118078,0.553973,223.899475,0.620324,0.323232,53.423424,1,True,True,True,0.000000,2.395462,0.039023,570.523376,7.115522,48.547813,6.995238,0.156724,0.535232,3
1.681261,0.804139,152.072098,0.192420,0.700097,17.903595,1,True,False,True,0.300000,15.989897,0.843379,-833.293457,2.014956,68.301781,25.295914,0.861127,0.730664,1
1.254796,1.023378,151.280853,0.021110,0.315826,24.686663,0,True,False,True,0.300000,2.297096,0.817187,509.961731,26.408001,33.648758,16.918976,0.974597,0.895652,0
0.849872,0.530077,168.783325,1.500000,0.022133,38.890163,2,True,True,True,0.000000,2.294711,0.588537,516.927551,28.136723,32.473038,16.151749,0.962842,0.733418,0
1.424810,1.168492,184.276855,0.274939,0.610628,51.975842,3,True,False,True,0.300000,2.364802,0.062798,590.317688,21.261032,37.759048,8.545514,0.491940,0.769926,3
1.344403,2.000000,226.880127,0.736298,0.434245,4.893995,0,True,False,True,0.300000,10.340189,0.892945,-277.578735,2.762411,60.633984,25.836393,0.200377,0.789704,1
1.978893,2.000000,234.577408,0.028557,0.358498,31.439650,0,True,False,True,0.300000,2.299865,0.288900,519.932129,26.653042,34.926086,16.481745,0.196458,0.909975,0
1.684981,1.111273,141.299057,0.862480,0.302122,7.448875,0,True,False,True,0.300000,10.866958,0.857350,-338.448853,2.061669,75.273079,28.997734,0.753665,0.803502,1
0.671657,0.835168,149.044815,0.014605,0.077926,22.179607,1,True,False,True,0.300000,9.983875,0.860613,-240.066452,2.753711,57.999451,25.688496,0.803408,0.906166,1
2.149425,1.776756,181.392471,0.033552,0.129109,24.558865,3,True,False,True,0.300000,2.241474,0.173710,532.919250,11.363019,37.572094,5.373305,0.474918,0.919741,3
0.925792,0.614170,165.028809,0.183991,0.014122,55.786224,3,True,False,True,0.300000,10.932007,0.924376,-334.193298,5.988404,48.434330,32.031635,0.681878,0.731515,1
1.094634,0.937749,148.939133,0.287751,0.457846,2.360512,0,True,False,True,0.300000,2.263237,0.022565,457.018036,18.943419,33.678547,9.215151,0.544241,1.000000,3
3.000000,1.313369,131.301300,0.114736,0.228421,49.109943,0,True,False,True,0.300000,2.462219,0.478283,543.407959,11.575939,43.419197,8.125843,0.648989,0.767925,2
1.829883,2.000000,142.731873,1.059897,1.017306,23.901720,2,True,False,True,0.300000,10.095930,0.843884,-236.076736,2.028610,76.348770,26.913088,0.816895,1.000000,1
1.742436,1.939233,80.000000,0.828822,0.225640,20.272057,1,True,False,True,0.300000,2.191893,0.213380,584.019958,4.730220,54.458092,12.877740,0.238512,0.646727,3
1.077463,0.720153,169.747055,0.981445,0.609273,5.562468,4,True,False,True,0.300000,10.909801,0.888972,-317.358063,2.694981,62.126179,28.181738,0.668396,0.922966,1
1.909095,0.711668,134.135559,0.551743,0.660784,35.180870,0,True,False,True,0.300000,2.016839,0.111387,478.833862,16.254642,36.081833,7.186277,0.608791,0.775796,3
1.149766,0.592247,132.795547,0.076071,0.034176,54.030590,2,True,False,True,0.300000,2.370319,0.308438,526.367249,5.627652,56.711475,8.024818,0.584820,0.732917,2
1.251532,0.512591,159.480286,0.209066,1.500000,38.341030,2,True,False,True,0.300000,2.428660,0.716060,519.183838,11.336681,44.071194,11.394195,0.587950,0.617313,2
0.950043,1.097360,91.507004,0.817553,0.120887,59.003410,4,True,False,True,0.300000,2.298759,1.000000,520.459412,33.263374,32.283581,19.100714,0.527026,0.897964,0
2.743837,0.756439,166.964523,0.935226,0.540481,29.707302,4,False,False,True,0.600000,2.361229,0.148852,510.494324,15.477357,40.612366,6.285012,0.588845,0.891421,3
1.875850,2.000000,147.398087,0.949348,1.039074,19.237537,3,True,False,True,0.300000,9.801202,0.849259,-235.689835,5.951063,41.926857,26.065710,0.752549,0.959801,1
1.666809,1.311137,121.824020,1.500000,1.256676,57.524048,0,True,False,False,0.600000,2.188546,0.218719,520.003235,22.792921,41.451920,7.768286,0.557884,0.593546,3
1.413502,1.827408,125.085709,0.952793,0.214359,13.667839,4,True,False,True,0.300000,9.711249,0.923877,-247.070923,2.329285,69.317360,21.265131,0.763054,0.881858,1
1.927338,1.008533,80.000000,0.082251,1.500000,57.868835,2,True,False,True,0.300000,13.427467,0.916019,-616.958984,2.043503,76.796227,25.466528,0.263680,0.832686,1
2.593086,0.800930,166.217117,1.218637,0.206038,17.594349,1,False,False,True,0.600000,93.920700,0.847131,-8641.503906,2.114984,71.679436,26.742878,0.823244,1.000000,1
1.235551,1.384888,158.605026,0.161510,0.098939,3.981229,0,True,False,True,0.300000,2.326921,0.247813,462.185944,6.203968,46.685921,12.652464,0.555488,0.650099,3
1.755629,1.117611,153.853455,0.183991,0.794691,48.823036,0,True,False,True,0.300000,11.198895,0.915757,-363.489746,6.867756,40.993019,24.506380,0.824484,0.952054,1
3.000000,0.599490,82.443123,1.029101,0.587489,50.336609,2,False,False,True,0.600000,22742.861328,0.941942,-2273536.000000,2.623307,62.495140,26.270430,0.307868,0.878775,1
0.632459,1.845537,181.043457,1.403864,1.500000,10.469248,2,False,False,False,0.900000,2.284187,0.113492,537.750305,13.630378,36.061192,4.199273,0.412578,0.568253,3
1.932614,0.880502,83.788879,1.219464,0.147912,50.662159,0,True,False,True,0.300000,2.126144,0.014591,471.129242,12.495246,38.127064,9.206023,0.329061,0.955186,3
1.553965,0.370406,152.651138,0.787067,0.083738,18.187895,1,False,False,True,0.600000,1238.610596,0.906210,-123112.218750,3.604219,51.046509,26.233467,0.828970,0.899940,1
0.889195,0.455038,181.448975,0.010921,0.146283,19.216236,0,True,True,True,0.000000,2.197099,0.010491,577.308716,8.380197,47.239609,9.556505,0.514025,0.601748,3
3.000000,1.825802,149.976746,0.160093,0.429489,45.245686,0,True,False,True,0.300000,11.295531,0.878778,-403.919983,2.319813,71.612450,28.655100,0.763791,0.860352,1
2.641371,1.869980,155.687820,0.708218,0.191369,1.511384,0,True,False,True,0.300000,2.239669,0.150257,480.873322,16.519302,38.401604,10.687894,0.583727,0.880778,3
2.362104,0.832206,145.388580,0.077391,0.577226,52.984695,3,True,False,True,0.300000,2.396936,0.784219,512.512817,10.845953,41.780418,15.108199,0.599504,0.921036,2
1.757944,0.919537,140.677399,0.542327,1.500000,16.056950,4,True,False,True,0.300000,2.411259,0.516348,500.654633,12.287797,45.842335,11.808055,0.555104,0.766857,2
1.561684,1.208508,139.605621,1.009405,0.304296,17.788361,3,True,False,True,0.300000,2.366798,0.047835,518.251770,11.156203,39.869308,9.223276,0.684478,0.932608,3
0.745329,0.788109,177.449875,0.369545,1.500000,19.789236,3,True,False,True,0.300000,2.298768,0.769185,507.425598,24.301874,30.815298,10.374355,0.769798,1.000000,0
1.808381,0.562502,150.552155,0.237462,1.205107,41.883144,1,False,False,True,0.600000,2.013785,0.125634,459.673950,21.306973,35.252415,10.867172,0.661641,1.000000,3
2.619933,1.337121,221.604187,0.856598,0.115330,29.334663,2,True,False,True,0.300000,2.275704,0.105464,546.911255,3.142831,65.379219,7.614647,0.216564,0.669095,3
2.625096,0.879122,187.846924,0.590087,0.566387,41.210594,1,True,False,True,0.300000,2.305821,0.434228,519.638062,27.212366,36.949520,13.850402,0.814040,0.883236,0
0.942320,1.623176,177.030243,0.568655,0.450235,1.792847,2,True,False,True,0.300000,2.008445,0.288932,478.453308,12.075882,36.772591,14.079114,0.558738,0.977235,3
0.591710,0.930673,193.339462,1.500000,1.500000,50.639347,3,True,False,False,0.600000,2.308595,0.554635,526.714233,28.259068,34.214760,10.970370,0.583897,0.770751,0
1.304878,1.076912,201.095734,0.133269,0.751355,29.984894,1,True,False,True,0.300000,10.056781,0.774032,-238.561478,3.339338,51.297348,18.312752,0.517657,0.775693,1
1.216468,0.760334,190.848923,0.244740,1.500000,11.279398,4,True,False,True,0.300000,2.293502,0.493202,530.722778,23.912481,41.382721,13.159186,0.596508,0.735367,0
2.082732,0.465037,195.939056,1.500000,0.484712,22.593239,1,False,False,True,0.600000,2.256188,0.249463,577.018127,19.023937,40.486431,6.645911,0.356873,0.935031,3
0.652325,1.401202,167.927628,0.547642,1.232303,1.062706,0,False,False,True,0.600000,2.299065,0.819884,521.432007,15.531164,39.124638,12.656525,0.936578,0.705151,0
1.439149,1.133638,212.679169,0.633479,0.492269,37.424526,4,True,False,True,0.300000,2.296686,0.267364,516.886047,24.488403,33.318913,16.838490,0.538447,0.616067,0
0.895451,1.237319,171.972656,0.535099,0.495286,55.530991,3,True,False,True,0.300000,9.914259,0.911082,-260.993835,2.326086,67.608383,25.208818,0.804011,0.683424,1
2.409667,1.694532,99.471512,1.171336,0.082014,2.173958,1,True,False,True,0.300000,2.118703,0.038184,478.569061,12.431316,36.804867,6.651262,0.422952,0.922657,3
1.259102,1.151400,150.907852,0.285465,0.302034,2.937885,3,True,False,True,0.300000,2.119193,0.038822,495.115601,7.244655,39.322552,16.507431,0.656278,0.599724,3
0.555566,1.124031,235.458023,0.198724,0.165649,33.344116,1,False,False,True,0.600000,2.301837,0.294698,529.196106,28.649467,30.606815,16.114773,0.195992,0.845730,0
1.049986,0.675622,150.393326,0.974706,1.042396,17.068800,3,True,False,True,0.300000,2.297633,0.658315,520.703735,25.085310,36.242039,16.119474,1.000000,0.740714,0
0.548618,1.647743,107.313911,0.481242,0.806991,27.585823,1,False,False,True,0.600000,2.036224,0.154868,479.078766,19.891062,38.399933,7.702189,0.430939,0.790370,3
2.254747,0.993961,158.413055,1.500000,0.518096,41.210178,3,True,False,True,0.300000,2.321552,0.769184,503.601410,7.085802,46.362785,8.552512,0.581723,1.000000,2
2.067565,0.312865,80.000000,0.142331,0.083018,32.345310,1,False,False,True,0.600000,2.306528,0.258176,484.344025,11.532117,35.203796,9.533497,0.142723,0.845213,3
2.184116,0.580220,133.747025,0.731021,0.099915,2.234829,1,False,False,True,0.600000,2.351776,0.064294,556.252625,14.205151,34.654984,10.167037,0.515012,0.848780,3
1.745194,1.102504,224.364746,0.600268,0.303212,22.473438,1,True,False,True,0.300000,2.298957,0.479683,535.813232,26.285564,32.523766,14.211366,0.301898,0.954433,0
1.790089,1.306871,129.280014,0.169018,1.500000,26.361370,0,True,False,True,0.300000,2.591520,0.481480,523.462952,7.653188,50.518581,13.900870,0.515003,0.793358,2
2.161335,0.596159,232.222244,1.500000,0.205293,9.261109,1,False,False,True,0.600000,2.474378,0.614669,505.021149,14.758355,38.426872,9.370876,0.238227,0.715259,2
1.062882,0.702150,170.460434,0.399830,1.064134,20.694860,1,True,False,True,0.300000,10.936291,0.921512,-338.846924,4.854473,43.744793,20.395134,0.750499,0.699227,1
2.200275,1.243230,192.839813,0.775124,0.639329,54.559322,3,True,False,True,0.300000,2.123676,0.089833,595.789185,6.280367,47.707123,10.639379,0.381411,0.823910,3
1.987828,0.470831,192.272461,0.032013,0.072389,41.069729,2,False,False,True,0.600000,2.285104,0.845321,525.950745,9.921930,43.560089,8.216930,0.313780,0.928560,2
1.955199,1.286084,93.093811,0.793122,0.364021,30.141375,0,True,False,True,0.300000,10.842771,0.843695,-333.755829,2.841139,63.884583,22.075785,0.490314,0.780513,1
0.944940,1.007906,250.000000,0.630052,0.321578,43.979618,1,True,False,True,0.300000,2.296090,0.209351,521.207153,27.916805,38.705391,19.928997,0.125719,0.830816,0
0.998695,1.067265,175.313034,1.404678,0.781741,7.412151,4,True,False,True,0.300000,2.247755,0.027667,486.841248,21.515284,27.983154,6.027757,0.579859,0.834827,3
1.486027,1.276979,176.169678,0.060985,0.210545,27.200912,1,True,False,True,0.300000,2.304098,0.493724,540.184448,28.748304,41.923141,13.378866,0.816439,0.800794,0
2.592802,1.681811,164.772797,0.176776,0.327020,37.400196,3,True,False,True,0.300000,2.300358,0.734429,522.839539,28.078140,36.280140,15.022325,0.976988,0.784965,0
1.368148,2.000000,155.159531,0.540829,0.049291,8.406225,2,True,False,True,0.300000,10.143726,0.844216,-264.461975,6.195254,43.313957,29.650963,0.749766,0.976553,1
1.507494,1.108544,132.970200,0.192027,0.548978,29.053261,1,True,False,True,0.300000,10.243176,0.960488,-277.551636,2.458234,65.312401,24.895918,0.759324,0.622372,1
3.000000,1.780888,242.739349,0.770440,0.086380,23.255007,0,True,False,True,0.300000,2.305289,0.118393,506.667053,22.577656,32.732616,18.952290,0.170263,0.704710,0
1.709790,1.422388,122.003929,0.524285,0.086568,36.813740,1,True,False,True,0.300000,10.001614,0.958941,-244.776215,2.895288,63.629044,22.440331,0.736865,0.828420,1
1.456226,1.132380,113.127052,0.279468,0.141728,2.421629,0,True,False,True,0.300000,2.191484,0.039985,557.891296,20.565409,38.399166,5.267804,0.430183,0.750181,3
1.055720,0.715470,182.361664,0.148072,0.451035,42.132214,1,True,False,True,0.300000,2.214428,0.223037,585.747192,20.726942,35.012352,10.331840,0.522648,0.544264,3
2.586388,0.705382,190.962143,0.277051,0.145666,48.037537,0,False,False,True,0.600000,2.485332,0.662837,481.785217,13.899433,41.346020,9.384114,0.381254,0.924999,2
1.575648,1.208655,162.965424,0.012438,0.940010,14.723821,3,True,False,True,0.300000,10.162234,0.905482,-274.954987,2.193000,73.362167,23.197060,0.817115,0.568833,1
1.980213,1.528075,83.873047,0.127947,0.649431,7.641017,0,True,False,True,0.300000,10.078525,0.766701,-262.712585,3.152465,56.400318,22.802029,0.354616,0.635564,1
2.457489,1.456660,224.289352,0.101893,0.213085,12.972064,2,True,False,True,0.300000,2.232952,0.514268,507.063232,8.253739,45.479408,9.650805,0.206886,0.827683,2
3.000000,0.831263,184.673294,0.362864,0.508686,54.308468,0,False,False,True,0.600000,2.383875,0.152834,552.399292,22.684637,38.370152,5.286417,0.455480,0.500000,3
3.000000,1.091131,115.430618,1.094003,0.704138,42.884068,2,True,False,True,0.300000,2.194180,0.248650,550.584717,5.749942,45.467892,12.324345,0.477589,0.879208,3
1.711540,0.449021,219.347733,0.119763,1.183000,52.236485,0,False,False,True,0.600000,2.084778,0.045493,503.200073,13.594223,34.305611,7.003304,0.124861,0.778396,3
1.905141,0.536376,176.499969,0.510969,1.235613,2.371811,2,False,False,True,0.600000,2.250406,0.036163,573.559692,11.158550,34.736076,6.621671,0.432792,0.747666,3
1.171761,0.847572,156.717117,0.073216,0.487614,10.368762,1,True,False,True,0.300000,2.301769,0.865321,517.684875,21.111753,35.947186,11.622360,0.938854,0.584323,0
1.334179,0.360592,188.639572,0.209200,1.016197,39.834492,4,False,False,True,0.600000,2.457981,0.613105,527.042969,7.331368,49.269356,7.254242,0.437798,0.655468,2
0.717951,1.260264,135.521896,0.553318,0.266366,59.129417,1,True,False,True,0.300000,2.309928,1.000000,512.283813,33.291325,32.652092,11.739936,0.934219,0.802770,0
2.852876,1.135598,159.379471,0.325038,1.500000,59.202259,3,True,False,True,0.300000,2.033123,0.244413,509.884308,5.604911,51.613773,7.727739,0.503418,0.644988,3
2.060565,0.956465,138.039169,0.514719,0.216988,49.603947,0,True,False,True,0.300000,2.000096,0.223607,458.399750,16.803141,32.576794,11.275966,0.624703,0.772758,3
1.910535,0.542091,223.103531,0.534959,1.098660,49.264595,1,False,False,True,0.600000,2.496233,0.538675,496.902679,8.589600,43.990440,6.193487,0.339403,0.797590,2
1.857474,1.142078,215.015640,1.216560,0.205771,54.102383,3,True,False,True,0.300000,2.243762,0.022036,474.047272,6.090131,42.374344,4.676066,0.252512,0.685236,3
2.851909,0.863194,122.496414,0.013476,0.523061,37.554672,1,False,False,True,0.600000,108.730049,0.901491,-10132.233398,6.365039,42.838959,23.552052,0.686124,0.705843,1
1.156324,0.939330,168.688416,0.364187,0.810814,12.816756,0,True,False,True,0.300000,2.300474,0.496545,535.072693,27.144596,37.664162,14.682195,0.924155,0.608310,0
2.285700,1.329529,148.767700,0.359316,0.308682,52.898071,1,True,False,True,0.300000,2.062384,0.250589,498.790039,20.241621,33.143642,8.122512,0.603464,0.893026,3
1.948961,0.930002,183.003036,0.170677,0.708052,26.712267,1,True,False,True,0.300000,2.102283,0.234663,531.235046,5.853451,48.951023,7.521495,0.400405,0.635229,3
0.806609,1.456303,177.686081,1.500000,0.739760,26.431194,0,True,False,True,0.300000,2.300351,0.556496,532.603699,27.047670,36.988762,18.199068,0.906035,0.855402,0
2.232192,1.189197,89.075233,0.373569,0.920135,49.693810,2,True,False,True,0.300000,2.093550,0.292746,472.815613,3.260272,59.644341,10.774434,0.301630,0.668433,3
1.682448,0.648517,196.351013,0.790215,0.102314,21.590944,2,True,False,True,0.300000,2.003162,0.199520,574.130737,17.461752,36.672062,6.652095,0.392872,0.722450,3
2.024261,0.511756,195.921997,0.011467,0.404645,56.005455,3,False,False,True,0.600000,2.400387,0.630829,496.742432,7.794199,47.862408,11.978489,0.318271,0.812034,2
1.033285,0.588838,99.902115,1.174194,1.051977,50.149189,2,True,False,True,0.300000,2.297086,1.000000,522.703003,32.347851,31.831963,16.136755,0.550345,0.803198,0
1.587386,1.454283,134.443604,0.654655,1.135025,25.810387,3,True,False,True,0.300000,2.339568,0.082370,512.892822,10.619994,45.886139,7.285706,0.477547,0.895003,3
1.333902,1.543644,188.715912,1.314136,0.032908,43.705616,0,True,False,True,0.300000,9.720329,0.870914,-238.167816,3.604532,51.022331,25.635780,0.595015,0.941407,1
3.000000,0.484360,195.107712,0.338093,0.636530,57.805195,3,False,False,True,0.600000,2.504059,0.626821,513.940552,8.729089,48.389587,8.035185,0.422058,0.505006,2
1.323065,0.452396,204.017044,0.321218,0.128383,33.019543,0,True,False,True,0.300000,2.359464,0.404877,512.311951,13.492864,38.030930,2.240388,0.310551,0.772179,2
0.761313,1.816589,202.144348,0.108098,0.097528,1.403965,3,False,False,True,0.600000,2.298190,0.438302,521.520142,14.039573,42.154091,15.836185,0.614048,0.863231,0
1.175531,0.548398,208.967194,0.117084,0.705385,3.982303,2,True,True,True,0.000000,2.023194,0.128569,524.718201,14.372262,33.399063,8.647869,0.314480,0.581340,3
1.055577,1.510546,212.054352,0.215723,0.189242,20.118708,0,True,False,True,0.300000,2.296995,0.253491,514.418335,30.604389,30.065744,17.988379,0.450468,0.926947,0
1.898923,0.746292,241.075562,0.612180,0.970949,56.116440,1,True,False,True,0.300000,2.298089,0.333281,523.170166,29.270693,35.076694,10.422652,0.236809,0.803294,0
1.633739,0.804188,190.835800,0.629185,0.267889,18.875448,4,True,False,True,0.300000,2.200734,0.177950,468.923096,15.890341,38.320072,7.053570,0.373933,0.987162,3
1.221152,0.568296,137.521851,0.037674,0.267617,32.761700,3,True,False,True,0.300000,16.850168,0.991848,-927.675720,2.023440,71.178520,24.623547,0.847744,0.875334,1
1.110255,0.555470,114.090630,0.069045,0.091737,36.004814,0,True,False,True,0.300000,14.598725,0.928212,-716.408142,5.926913,37.990429,24.521475,0.563059,0.786408,1
1.206789,0.544213,146.220993,0.467592,0.123074,19.828962,4,True,False,True,0.300000,2.259055,0.610104,495.231781,6.229161,57.362846,8.979338,0.579060,0.794203,2
